pedestrian_arrival_rate,vehicle_arrival_rate,conflicts
5000,1320,66.866667
5166,360,30.800000
5166,400,31.933333
5166,439,34.433333
5166,479,36.666667
5166,520,39.166667
5166,560,39.433333
5166,600,41.966667
5166,639,44.066667
5166,680,45.866667
5166,719,48.533333
5166,759,46.233333
5166,800,49.666667
5166,840,50.400000
5166,879,52.133333
5166,919,52.900000
5166,959,57.800000
5166,1040,56.933333
5166,1000,53.100000
5166,1080,56.800000
5166,1120,57.233333
5166,1159,58.566667
5333,200,18.166667
5166,1200,61.033333
5333,239,21.366667
5166,1239,60.133333
5333,280,22.300000
5166,1279,58.933333
5333,319,26.966667
5333,360,29.400000
5166,1320,57.300000
5333,400,29.933333
5333,439,31.666667
5166,1360,60.933333
5333,479,33.900000
5333,520,38.833333
5333,560,39.533333
5333,600,41.200000
5333,639,43.400000
5333,719,47.133333
5333,680,43.600000
5333,759,46.733333
5333,800,47.500000
5333,840,47.633333
5333,879,50.766667
5333,919,52.200000
5333,959,52.800000
5333,1000,51.533333
5333,1040,53.333333
5333,1080,54.633333
5500,200,18.200000
5333,1120,56.333333
5500,239,20.533333
5333,1159,54.600000
5333,1200,58.166667
5333,1239,57.933333
5333,1279,57.533333
5500,280,22.533333
5333,1320,59.766667
5500,319,23.866667
5333,1360,57.833333
5500,360,28.100000
5500,400,28.800000
5500,439,32.000000
5500,479,34.033333
5500,520,35.200000
5500,560,36.233333
5500,600,39.933333
5500,639,39.300000
5500,680,39.066667
5500,719,41.800000
5500,759,45.333333
5500,800,46.166667
5500,840,47.166667
5500,919,49.166667
5500,879,47.733333
5500,959,49.500000
5500,1040,51.000000
5500,1000,50.200000
5500,1080,53.100000
5500,1120,54.100000
5500,1159,53.933333
5666,200,15.533333
5500,1200,55.066667
5666,239,20.433333
5500,1279,54.933333
5500,1239,56.100000
5666,280,21.600000
5500,1320,55.000000
5666,319,23.266667
5666,360,26.266667
5500,1360,53.833333
5666,400,28.000000
5666,439,29.700000
5666,479,31.833333
5666,520,35.000000
5666,560,33.866667
5666,600,36.700000
5666,639,37.933333
5666,680,37.200000
5666,719,39.933333
5666,759,43.700000
5666,800,45.400000
5666,840,45.266667
5666,879,46.033333
5666,919,45.033333
5666,959,47.966667
5666,1000,48.866667
5666,1080,50.400000
5666,1040,47.400000
5666,1120,51.400000
5666,1159,51.766667
5833,200,15.100000
5666,1200,52.533333
5833,239,18.666667
5666,1239,51.600000
5833,280,20.033333
5833,319,22.066667
5666,1320,52.366667
5666,1279,50.500000
5833,360,24.700000
5833,400,26.666667
5666,1360,54.000000
5833,479,32.733333
5833,439,27.566667
5833,520,32.166667
5833,560,34.800000
5833,600,36.233333
5833,639,35.633333
5833,680,38.366667
5833,719,39.600000
5833,759,38.000000
5833,800,40.300000
5833,879,43.466667
5833,840,42.433333
5833,919,44.000000
5833,959,43.866667
5833,1000,43.366667
5833,1040,45.333333
5833,1120,48.666667
5833,1080,45.233333
5833,1159,49.033333
5833,1200,48.700000
5833,1239,46.966667
5833,1279,49.166667
5833,1320,49.933333
5833,1360,49.600000
